ShelfID,ZoneID,ADR_ID
200218,B6_OHB01-ZONE22,14678
200318,B6_OHB01-ZONE22,14679
200618,B6_OHB01-ZONE22,14682
200718,B6_OHB01-ZONE22,14683
104018,B6_OHB01-ZONE22,99999
103918,B6_OHB01-ZONE22,99999
103818,B6_OHB01-ZONE22,99999
103718,B6_OHB01-ZONE22,99999
103618,B6_OHB01-ZONE22,99999
103518,B6_OHB01-ZONE22,99999
103418,B6_OHB01-ZONE22,99999
103318,B6_OHB01-ZONE22,99999
100118,B6_OHB01-ZONE22,99999
100218,B6_OHB01-ZONE22,99999
100418,B6_OHB01-ZONE22,99999
100318,B6_OHB01-ZONE22,99999
100518,B6_OHB01-ZONE22,99999
100618,B6_OHB01-ZONE22,99999
100818,B6_OHB01-ZONE22,99999
100718,B6_OHB01-ZONE22,99999
101618,B6_OHB01-ZONE22,99999
101518,B6_OHB01-ZONE22,99999
101418,B6_OHB01-ZONE22,99999
101318,B6_OHB01-ZONE22,99999
101218,B6_OHB01-ZONE22,99999
101118,B6_OHB01-ZONE22,99999
101018,B6_OHB01-ZONE22,99999
100918,B6_OHB01-ZONE22,99999
102918,B6_OHB01-ZONE22,99999
103018,B6_OHB01-ZONE22,99999
103218,B6_OHB01-ZONE22,99999
103118,B6_OHB01-ZONE22,99999
102518,B6_OHB01-ZONE22,99999
102618,B6_OHB01-ZONE22,99999
102818,B6_OHB01-ZONE22,99999
102718,B6_OHB01-ZONE22,99999
102418,B6_OHB01-ZONE22,99999
102318,B6_OHB01-ZONE22,99999
102218,B6_OHB01-ZONE22,99999
102118,B6_OHB01-ZONE22,99999
102018,B6_OHB01-ZONE22,99999
101918,B6_OHB01-ZONE22,99999
101818,B6_OHB01-ZONE22,99999
101718,B6_OHB01-ZONE22,99999
100221,B6_OHB01-ZONE23,12767
200221,B6_OHB01-ZONE23,12767
200421,B6_OHB01-ZONE23,12769
100421,B6_OHB01-ZONE23,12769
100521,B6_OHB01-ZONE23,12770
200521,B6_OHB01-ZONE23,12770
200721,B6_OHB01-ZONE23,12772
100721,B6_OHB01-ZONE23,12772
100821,B6_OHB01-ZONE23,12773
200821,B6_OHB01-ZONE23,12773
201021,B6_OHB01-ZONE23,12775
101021,B6_OHB01-ZONE23,12775
101121,B6_OHB01-ZONE23,12776
201121,B6_OHB01-ZONE23,12776
201321,B6_OHB01-ZONE23,12778
101321,B6_OHB01-ZONE23,12778
101421,B6_OHB01-ZONE23,12779
201421,B6_OHB01-ZONE23,12779
201621,B6_OHB01-ZONE23,12781
101621,B6_OHB01-ZONE23,12781
101721,B6_OHB01-ZONE23,12782
201721,B6_OHB01-ZONE23,12782
201921,B6_OHB01-ZONE23,12784
101921,B6_OHB01-ZONE23,12784
102021,B6_OHB01-ZONE23,12785
202021,B6_OHB01-ZONE23,12785
202221,B6_OHB01-ZONE23,12787
102221,B6_OHB01-ZONE23,12787
102321,B6_OHB01-ZONE23,12788
202321,B6_OHB01-ZONE23,12788
202421,B6_OHB01-ZONE23,12789
102421,B6_OHB01-ZONE23,12789
102521,B6_OHB01-ZONE23,12791
202521,B6_OHB01-ZONE23,12791
202721,B6_OHB01-ZONE23,12793
102721,B6_OHB01-ZONE23,12793
102821,B6_OHB01-ZONE23,12794
202821,B6_OHB01-ZONE23,12794
202921,B6_OHB01-ZONE23,12795
102921,B6_OHB01-ZONE23,12795
103121,B6_OHB01-ZONE23,12797
203121,B6_OHB01-ZONE23,12797
203221,B6_OHB01-ZONE23,12798
103221,B6_OHB01-ZONE23,12798
103421,B6_OHB01-ZONE23,12800
203421,B6_OHB01-ZONE23,12800
203521,B6_OHB01-ZONE23,12801
103521,B6_OHB01-ZONE23,12801
103621,B6_OHB01-ZONE23,12802
203621,B6_OHB01-ZONE23,12802
203721,B6_OHB01-ZONE23,12803
103721,B6_OHB01-ZONE23,12803
103821,B6_OHB01-ZONE23,12804
203821,B6_OHB01-ZONE23,12804
203921,B6_OHB01-ZONE23,12805
103921,B6_OHB01-ZONE23,12805
200121,B6_OHB01-ZONE23,13766
100121,B6_OHB01-ZONE23,13766
103321,B6_OHB01-ZONE23,13799
203321,B6_OHB01-ZONE23,13799
200321,B6_OHB01-ZONE23,14768
100321,B6_OHB01-ZONE23,14768
100621,B6_OHB01-ZONE23,14771
200621,B6_OHB01-ZONE23,14771
200921,B6_OHB01-ZONE23,14774
100921,B6_OHB01-ZONE23,14774
101221,B6_OHB01-ZONE23,14777
201221,B6_OHB01-ZONE23,14777
201521,B6_OHB01-ZONE23,14780
101521,B6_OHB01-ZONE23,14780
101821,B6_OHB01-ZONE23,14783
201821,B6_OHB01-ZONE23,14783
202121,B6_OHB01-ZONE23,14786
102121,B6_OHB01-ZONE23,14786
102621,B6_OHB01-ZONE23,14792
202621,B6_OHB01-ZONE23,14792
203021,B6_OHB01-ZONE23,14796
103021,B6_OHB01-ZONE23,14796
104021,B6_OHB01-ZONE23,99999
204021,B6_OHB01-ZONE23,99999
201022,B6_OHB01-ZONE24,12731
101022,B6_OHB01-ZONE24,12731
101122,B6_OHB01-ZONE24,12732
201122,B6_OHB01-ZONE24,12732
201322,B6_OHB01-ZONE24,12734
101322,B6_OHB01-ZONE24,12734
101422,B6_OHB01-ZONE24,12735
201422,B6_OHB01-ZONE24,12735
201522,B6_OHB01-ZONE24,12736
101522,B6_OHB01-ZONE24,12736
101722,B6_OHB01-ZONE24,12738
201722,B6_OHB01-ZONE24,12738
201922,B6_OHB01-ZONE24,12740
101922,B6_OHB01-ZONE24,12740
102022,B6_OHB01-ZONE24,12741
202022,B6_OHB01-ZONE24,12741
202122,B6_OHB01-ZONE24,12742
102122,B6_OHB01-ZONE24,12742
102322,B6_OHB01-ZONE24,12744
202322,B6_OHB01-ZONE24,12744
202422,B6_OHB01-ZONE24,12745
102422,B6_OHB01-ZONE24,12745
102522,B6_OHB01-ZONE24,12748
202522,B6_OHB01-ZONE24,12748
202722,B6_OHB01-ZONE24,12750
102722,B6_OHB01-ZONE24,12750
102822,B6_OHB01-ZONE24,12751
202822,B6_OHB01-ZONE24,12751
203022,B6_OHB01-ZONE24,12753
103022,B6_OHB01-ZONE24,12753
103122,B6_OHB01-ZONE24,12754
203122,B6_OHB01-ZONE24,12754
203322,B6_OHB01-ZONE24,12756
103322,B6_OHB01-ZONE24,12756
103422,B6_OHB01-ZONE24,12757
203422,B6_OHB01-ZONE24,12757
203622,B6_OHB01-ZONE24,12759
103622,B6_OHB01-ZONE24,12759
103722,B6_OHB01-ZONE24,12760
203722,B6_OHB01-ZONE24,12760
203822,B6_OHB01-ZONE24,12761
103822,B6_OHB01-ZONE24,12761
200922,B6_OHB01-ZONE24,13730
100922,B6_OHB01-ZONE24,13730
102222,B6_OHB01-ZONE24,13743
202222,B6_OHB01-ZONE24,13743
201222,B6_OHB01-ZONE24,14733
101222,B6_OHB01-ZONE24,14733
101622,B6_OHB01-ZONE24,14737
201622,B6_OHB01-ZONE24,14737
201822,B6_OHB01-ZONE24,14739
101822,B6_OHB01-ZONE24,14739
102622,B6_OHB01-ZONE24,14749
202622,B6_OHB01-ZONE24,14749
202922,B6_OHB01-ZONE24,14752
102922,B6_OHB01-ZONE24,14752
103222,B6_OHB01-ZONE24,14755
203222,B6_OHB01-ZONE24,14755
203522,B6_OHB01-ZONE24,14758
103522,B6_OHB01-ZONE24,14758
103922,B6_OHB01-ZONE24,14762
203922,B6_OHB01-ZONE24,14762
204022,B6_OHB01-ZONE24,99999
104022,B6_OHB01-ZONE24,99999
200622,B6_OHB01-ZONE24,99999
200522,B6_OHB01-ZONE24,99999
200822,B6_OHB01-ZONE24,99999
200722,B6_OHB01-ZONE24,99999
200322,B6_OHB01-ZONE24,99999
200422,B6_OHB01-ZONE24,99999
200122,B6_OHB01-ZONE24,99999
200222,B6_OHB01-ZONE24,99999
100622,B6_OHB01-ZONE24,99999
100522,B6_OHB01-ZONE24,99999
100822,B6_OHB01-ZONE24,99999
100722,B6_OHB01-ZONE24,99999
100322,B6_OHB01-ZONE24,99999
100422,B6_OHB01-ZONE24,99999
100122,B6_OHB01-ZONE24,99999
100222,B6_OHB01-ZONE24,99999
